life_expectancy;continent;location;date;total_cases;total_deaths;hospital_beds_per_thousand;gdp_per_capita;population;population_density;median_age;aged_65_older
82.43;North America;Canada;05/08/2020;1177770;89580;25;44017591;377421570;4037;41.4;16984
72.98;Africa;Cape Verde;21/03/2020;20;0;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;22/03/2020;30;0;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;23/03/2020;30;0;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;24/03/2020;30;0;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;25/03/2020;30;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;26/03/2020;40;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;27/03/2020;50;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;28/03/2020;50;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;29/03/2020;50;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;30/03/2020;50;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;31/03/2020;50;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;01/04/2020;60;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;02/04/2020;60;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;03/04/2020;60;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;04/04/2020;60;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;05/04/2020;70;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;06/04/2020;70;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;07/04/2020;70;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;08/04/2020;70;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;09/04/2020;70;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;10/04/2020;70;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;11/04/2020;70;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;12/04/2020;80;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;13/04/2020;100;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;14/04/2020;100;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;15/04/2020;110;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;16/04/2020;550;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;17/04/2020;550;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;18/04/2020;560;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;19/04/2020;580;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;20/04/2020;610;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;21/04/2020;670;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;22/04/2020;670;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;23/04/2020;730;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;24/04/2020;820;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;25/04/2020;880;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;26/04/2020;900;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;27/04/2020;1060;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;28/04/2020;1090;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;29/04/2020;1130;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;30/04/2020;1130;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;01/05/2020;1210;10;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;02/05/2020;1230;20;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;03/05/2020;1520;20;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;04/05/2020;1650;20;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;05/05/2020;1750;20;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;06/05/2020;1860;20;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;07/05/2020;1910;20;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;08/05/2020;2180;20;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;09/05/2020;2300;20;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;10/05/2020;2360;20;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;11/05/2020;2460;20;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;12/05/2020;2600;20;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;13/05/2020;2700;20;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;14/05/2020;2890;20;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;15/05/2020;3150;20;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;16/05/2020;3260;20;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;17/05/2020;3280;30;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;18/05/2020;3280;30;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;19/05/2020;3280;30;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;20/05/2020;3350;30;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;21/05/2020;3490;30;21;6222554;5559880;13558;25.7;446
72.98;Africa;Cape Verde;22/05/2020;3560;30;21;6222554;5559880;13558;25.7;446
